ID,Form_ID,Alternation_ID,Alternation_Occurs,Comment,Derived_Code_Frame_ID,Example_IDs
78774,yoruba-build-1,6290729587,Never,,,
78775,yoruba-build-1,6290945540,Never,,,
78776,yoruba-build-1,6339487971,Never,,,
78777,yoruba-build-1,6393946339,Never,,,
78778,yoruba-build-1,6394061384,Never,,,
78467,yoruba-build-1,6419144433,Marginally,"<SPAN STYLE= """" >This alternation involving BUILD is considered marginal because the meaning can be possessive; e.g. 'He built it of clay' (i.e., as belonging to clay), or instrumental; e.g. 'He built it with clay'.</SPAN>",,yoruba-40
78779,yoruba-build-1,6453281812,Never,,,
78780,yoruba-build-1,6506304360,Never,,,
79495,yoruba-build-1,7477034930,Never,,,
78469,yoruba-break-1,6288765854,Regularly,"<SPAN STYLE= """" >It is considered marginal because it only occurs with a possessive expression. </SPAN>",,yoruba-44
78784,yoruba-break-1,6290729587,Never,,,
78785,yoruba-break-1,6290945540,Never,,,
78468,yoruba-break-1,6339487971,Regularly,,,yoruba-45
78786,yoruba-break-1,6393946339,Never,,,
78787,yoruba-break-1,6394061384,Never,,,
78788,yoruba-break-1,6419144433,Never,,,
78789,yoruba-break-1,6453281812,Never,,,
78790,yoruba-break-1,6506304360,Never,,,
79496,yoruba-break-1,7477034930,Never,,,
78794,yoruba-kill-1,6288765854,Marginally,,,yoruba-180
78795,yoruba-kill-1,6290729587,Never,,,
78796,yoruba-kill-1,6290945540,Never,,,
78797,yoruba-kill-1,6339487971,Never,,,
78798,yoruba-kill-1,6393946339,Never,,,
78799,yoruba-kill-1,6394061384,Never,,,
78800,yoruba-kill-1,6419144433,Never,,,
78801,yoruba-kill-1,6453281812,Never,,,
78802,yoruba-kill-1,6506304360,Never,,,
79523,yoruba-kill-1,7477034930,Never,,,
78471,yoruba-beat-1,6288765854,Regularly,,,yoruba-52
78806,yoruba-beat-1,6290729587,Never,,,
78807,yoruba-beat-1,6290945540,Never,,,
78808,yoruba-beat-1,6339487971,Never,,,
78809,yoruba-beat-1,6393946339,Never,,,
78810,yoruba-beat-1,6394061384,Never,,,
78470,yoruba-beat-1,6419144433,Regularly,,,yoruba-51
78811,yoruba-beat-1,6453281812,Never,,,
78812,yoruba-beat-1,6506304360,Never,,,
79524,yoruba-beat-1,7477034930,Never,,,
111934,eastern-armenian-shave-self-1,3653081313,Never,"<SPAN STYLE= """" >derived mediopassive itself</SPAN>",,
111935,eastern-armenian-shave-self-1,3653136610,Never,,,
111936,eastern-armenian-shave-self-1,3653204427,Never,,,
111938,eastern-armenian-shave-self-1,3654440833,Never,,,
111939,eastern-armenian-shave-self-1,3654966210,Never,,,
111940,eastern-armenian-shave-self-1,3654985185,Never,,,
111941,eastern-armenian-shave-self-1,5986758523,Never,,,
111942,eastern-armenian-shave-self-1,5986812346,Never,,,
112013,eastern-armenian-smell-1,3653081313,Never,,,
112014,eastern-armenian-smell-1,3653136610,Never,,,
112015,eastern-armenian-smell-1,3653204427,Never,,,
112017,eastern-armenian-smell-1,3654440833,Never,,,
112018,eastern-armenian-smell-1,3654966210,Never,,,
112019,eastern-armenian-smell-1,3654985185,Never,,,
112020,eastern-armenian-smell-1,5986758523,Never,,,
112021,eastern-armenian-smell-1,5986812346,Never,,,
111479,eastern-armenian-cry-1,3653081313,Never,,,
111478,eastern-armenian-cry-1,3653136610,Marginally,,,
111541,eastern-armenian-cry-1,3653204427,Never,,,
112221,eastern-armenian-cry-1,3654440833,Never,,,
112222,eastern-armenian-cry-1,3654966210,Never,,,
112223,eastern-armenian-cry-1,3654985185,Never,,,
112224,eastern-armenian-cry-1,5986758523,Never,,,
112225,eastern-armenian-cry-1,5986812346,Never,,,
78472,yoruba-hit-1,6288765854,Marginally,"<SPAN STYLE= """" >This alternation is only possible with </SPAN><SPAN STYLE= ""font-style:italic;"" >gb&aacute;</SPAN><SPAN STYLE= """" >, and not with </SPAN><SPAN STYLE= ""font-style:italic;"" >ko&#809;l&ugrave;</SPAN><SPAN STYLE= """" >.</SPAN>",,yoruba-55
78816,yoruba-hit-1,6290729587,Never,,,
78817,yoruba-hit-1,6290945540,Never,,,
78818,yoruba-hit-1,6339487971,Never,,,
78819,yoruba-hit-1,6393946339,Never,,,
78820,yoruba-hit-1,6394061384,Never,,,
78473,yoruba-hit-1,6419144433,Marginally,"<SPAN STYLE= """" >This alternation is only possible with </SPAN><SPAN STYLE= ""font-style:italic;"" >gb&aacute;</SPAN><SPAN STYLE= """" >, and not with </SPAN><SPAN STYLE= ""font-style:italic;"" >ko&#809;l&ugrave;</SPAN><SPAN STYLE= """" >.</SPAN>",,yoruba-56
78821,yoruba-hit-1,6453281812,Never,,,
78822,yoruba-hit-1,6506304360,Never,,,
79538,yoruba-hit-1,7477034930,Never,,,
78475,yoruba-touch-1,6288765854,Regularly,,,
78826,yoruba-touch-1,6290729587,Never,,,
78827,yoruba-touch-1,6290945540,Never,,,
78828,yoruba-touch-1,6339487971,Never,,,
78829,yoruba-touch-1,6393946339,Never,,,
78830,yoruba-touch-1,6394061384,Never,,,
78474,yoruba-touch-1,6419144433,Regularly,,,yoruba-58
78831,yoruba-touch-1,6453281812,Never,,,
78832,yoruba-touch-1,6506304360,Never,,,
79539,yoruba-touch-1,7477034930,Never,,,
78478,yoruba-cut-1,6288765854,Regularly,,,yoruba-64
78836,yoruba-cut-1,6290729587,Never,,,
78837,yoruba-cut-1,6290945540,Never,,,
78477,yoruba-cut-1,6339487971,Regularly,,,yoruba-63
78838,yoruba-cut-1,6393946339,Never,,,
78839,yoruba-cut-1,6394061384,Never,,,
78476,yoruba-cut-1,6419144433,Regularly,,,yoruba-62
78840,yoruba-cut-1,6453281812,Never,,,
78841,yoruba-cut-1,6506304360,Never,,,
79540,yoruba-cut-1,7477034930,Never,,,
78845,yoruba-take-1,6288765854,Never,,,
78846,yoruba-take-1,6290729587,Never,,,
78847,yoruba-take-1,6290945540,Never,,,
78848,yoruba-take-1,6339487971,Never,,,
78849,yoruba-take-1,6393946339,Never,,,
78850,yoruba-take-1,6394061384,Never,,,
78851,yoruba-take-1,6419144433,Never,,,
78852,yoruba-take-1,6453281812,Never,,,
78853,yoruba-take-1,6506304360,Never,,,
79541,yoruba-take-1,7477034930,Never,,,
78480,yoruba-tear-1,6288765854,Marginally,"<SPAN STYLE= """" >The possessive alternation occurs if the basic construction expresses a possession.</SPAN>",,yoruba-68
78857,yoruba-tear-1,6290729587,Never,,,
78858,yoruba-tear-1,6290945540,Never,,,
78479,yoruba-tear-1,6339487971,Regularly,,,yoruba-69
78859,yoruba-tear-1,6393946339,Never,,,
78860,yoruba-tear-1,6394061384,Never,,,
78861,yoruba-tear-1,6419144433,Never,,,
78862,yoruba-tear-1,6453281812,Never,,,
78863,yoruba-tear-1,6506304360,Never,,,
79542,yoruba-tear-1,7477034930,Never,,,
78482,yoruba-peel-1,6288765854,Marginally,,,yoruba-71
78867,yoruba-peel-1,6290729587,Never,,,
78868,yoruba-peel-1,6290945540,Never,,,
78481,yoruba-peel-1,6339487971,Regularly,,,yoruba-72
78869,yoruba-peel-1,6393946339,Never,,,
78870,yoruba-peel-1,6394061384,Never,,,
78871,yoruba-peel-1,6419144433,Never,,,
78872,yoruba-peel-1,6453281812,Never,,,
78873,yoruba-peel-1,6506304360,Never,,,
79543,yoruba-peel-1,7477034930,Never,,,
78877,yoruba-hide-1,6288765854,Never,,,
78878,yoruba-hide-1,6290729587,Never,,,
78879,yoruba-hide-1,6290945540,Never,,,
78880,yoruba-hide-1,6339487971,Never,,,
78881,yoruba-hide-1,6393946339,Never,,,
78882,yoruba-hide-1,6394061384,Never,,,
78883,yoruba-hide-1,6419144433,Never,,,
78483,yoruba-hide-1,6453281812,Regularly,,,yoruba-74
78884,yoruba-hide-1,6506304360,Never,,,
79544,yoruba-hide-1,7477034930,Never,,,
78888,yoruba-show-1,6288765854,Never,,,
78889,yoruba-show-1,6290729587,Never,,,
78890,yoruba-show-1,6290945540,Never,,,
78891,yoruba-show-1,6339487971,Never,,,
78892,yoruba-show-1,6393946339,Never,,,
78893,yoruba-show-1,6394061384,Never,,,
78484,yoruba-show-1,6419144433,Marginally,,,yoruba-76
78894,yoruba-show-1,6453281812,Never,,,
78895,yoruba-show-1,6506304360,Never,,,
79545,yoruba-show-1,7477034930,Never,,,
78899,yoruba-give-1,6288765854,Never,,,
78900,yoruba-give-1,6290729587,Never,,,
78901,yoruba-give-1,6290945540,Never,,,
78902,yoruba-give-1,6339487971,Never,,,
78903,yoruba-give-1,6393946339,Never,,,
78485,yoruba-give-1,6394061384,Regularly,,,yoruba-78
78904,yoruba-give-1,6419144433,Never,,,
78905,yoruba-give-1,6453281812,Never,,,
78906,yoruba-give-1,6506304360,Never,,,
79546,yoruba-give-1,7477034930,Never,,,
78910,yoruba-send-1,6288765854,Never,,,
78911,yoruba-send-1,6290729587,Never,,,
78912,yoruba-send-1,6290945540,Never,,,
78913,yoruba-send-1,6339487971,Never,,,
78914,yoruba-send-1,6393946339,Never,,,
78915,yoruba-send-1,6394061384,Never,,,
78916,yoruba-send-1,6419144433,Never,,,
78917,yoruba-send-1,6453281812,Never,,,
78486,yoruba-send-1,6506304360,Marginally,"<SPAN STYLE= """" >Although the recipient is omitted, it can be contextually inferred.  </SPAN>",,yoruba-79
79547,yoruba-send-1,7477034930,Never,,,
78921,yoruba-carry-1,6288765854,Never,,,
78922,yoruba-carry-1,6290729587,Never,,,
78923,yoruba-carry-1,6290945540,Never,,,
78924,yoruba-carry-1,6339487971,Never,,,
78925,yoruba-carry-1,6393946339,Never,,,
78926,yoruba-carry-1,6394061384,Never,,,
78927,yoruba-carry-1,6419144433,Never,,,
78928,yoruba-carry-1,6453281812,Never,,,
78929,yoruba-carry-1,6506304360,Never,,,
79548,yoruba-carry-1,7477034930,Never,,,
78933,yoruba-throw-1,6288765854,Never,,,
78934,yoruba-throw-1,6290729587,Never,,,
78935,yoruba-throw-1,6290945540,Never,,,
78936,yoruba-throw-1,6339487971,Never,,,
78937,yoruba-throw-1,6393946339,Never,,,
78938,yoruba-throw-1,6394061384,Never,,,
78939,yoruba-throw-1,6419144433,Never,,,
78940,yoruba-throw-1,6453281812,Never,,,
78941,yoruba-throw-1,6506304360,Never,,,
79549,yoruba-throw-1,7477034930,Never,,,
78945,yoruba-tie-1,6288765854,Never,,,
78946,yoruba-tie-1,6290729587,Never,,,
78947,yoruba-tie-1,6290945540,Never,,,
78488,yoruba-tie-1,6339487971,Marginally,"<SPAN STYLE= """" >Highly marginal, only used for this fixed expression as shown in the example.</SPAN>",,yoruba-88
78948,yoruba-tie-1,6393946339,Never,,,
78949,yoruba-tie-1,6394061384,Never,,,
78487,yoruba-tie-1,6419144433,Regularly,,,yoruba-87
78950,yoruba-tie-1,6453281812,Never,,,
78951,yoruba-tie-1,6506304360,Never,,,
79550,yoruba-tie-1,7477034930,Never,,,
78489,yoruba-put-1,6288765854,Marginally,,,yoruba-90
78955,yoruba-put-1,6290729587,Never,,,
78956,yoruba-put-1,6290945540,Never,,,
78957,yoruba-put-1,6339487971,Never,,,
78958,yoruba-put-1,6393946339,Never,,,
78959,yoruba-put-1,6394061384,Never,,,
78960,yoruba-put-1,6419144433,Never,,,
78961,yoruba-put-1,6453281812,Never,,,
78962,yoruba-put-1,6506304360,Never,,,
79743,yoruba-put-1,7477034930,Never,,,
78491,yoruba-pour-1,6288765854,Marginally,,,yoruba-94
78966,yoruba-pour-1,6290729587,Never,,,
78967,yoruba-pour-1,6290945540,Never,,,
78490,yoruba-pour-1,6339487971,Regularly,,,yoruba-95
78968,yoruba-pour-1,6393946339,Never,,,
78969,yoruba-pour-1,6394061384,Never,,,
78970,yoruba-pour-1,6419144433,Never,,,
78971,yoruba-pour-1,6453281812,Never,,,
78972,yoruba-pour-1,6506304360,Never,,,
79551,yoruba-pour-1,7477034930,Never,,,
78493,yoruba-cover-1,6288765854,Marginally,,,
78976,yoruba-cover-1,6290729587,Never,,,
78977,yoruba-cover-1,6290945540,Never,,,
78492,yoruba-cover-1,6339487971,Marginally,"<SPAN STYLE= """" >This is a fixed expression in the language, which makes it marginal.</SPAN>",,yoruba-98
78978,yoruba-cover-1,6393946339,Never,,,
78979,yoruba-cover-1,6394061384,Never,,,
78494,yoruba-cover-1,6419144433,Regularly,,,yoruba-204
78980,yoruba-cover-1,6453281812,Never,,,
78981,yoruba-cover-1,6506304360,Never,,,
79552,yoruba-cover-1,7477034930,Never,,,
78985,yoruba-fill-1,6288765854,Never,,,
78986,yoruba-fill-1,6290729587,Never,,,
78987,yoruba-fill-1,6290945540,Never,,,
78988,yoruba-fill-1,6339487971,Never,,,
78989,yoruba-fill-1,6393946339,Never,,,
78990,yoruba-fill-1,6394061384,Never,,,
78991,yoruba-fill-1,6419144433,Never,,,
78992,yoruba-fill-1,6453281812,Never,,,
78993,yoruba-fill-1,6506304360,Never,,,
79553,yoruba-fill-1,7477034930,Never,,,
64847,arabic-frighten-2,2781095107,Never,,,
64848,arabic-frighten-2,2781391228,Never,,,
64849,arabic-frighten-2,3262800485,Never,,,
64850,arabic-frighten-2,3289058347,Never,,,
64851,arabic-frighten-2,3289790961,Never,,,
64852,arabic-frighten-2,3290489336,Never,,,
64853,arabic-frighten-2,3290712069,Never,,,
64854,arabic-frighten-2,3333237087,Never,,,
64855,arabic-frighten-2,3333383573,Regularly,,,arabic-44
64856,arabic-frighten-2,3333482214,Never,,,
64857,arabic-frighten-2,3343624048,Never,,,
64858,arabic-frighten-2,3349390484,Never,,,
64859,arabic-frighten-2,3352243359,Never,,,
64860,arabic-frighten-2,3384448025,Never,,,
64861,arabic-frighten-2,3402877052,Never,,,
64965,arabic-frighten-2,6614926534,Never,,,
65055,arabic-frighten-2,6617710257,Never,,,
65145,arabic-frighten-2,6617981621,Never,,,
65236,arabic-frighten-2,6624216947,Never,,,
65326,arabic-frighten-2,6630597271,Never,,,
65416,arabic-frighten-2,6630778850,Never,,,
65506,arabic-frighten-2,6631251512,Never,,,
65618,arabic-frighten-2,6639859452,Never,,,
126424,arabic-frighten-2,13251454831,Never,,,
64862,arabic-know-2,2781095107,Never,,,
64863,arabic-know-2,2781391228,Regularly,,,arabic-173
64864,arabic-know-2,3262800485,Never,,,
64865,arabic-know-2,3289058347,Never,,,
64866,arabic-know-2,3289790961,Never,,,
64867,arabic-know-2,3290489336,Never,,,
64868,arabic-know-2,3290712069,Regularly,,,arabic-172
64869,arabic-know-2,3333237087,Never,,,
64870,arabic-know-2,3333383573,Never,,,
64871,arabic-know-2,3333482214,Never,,,
64872,arabic-know-2,3343624048,Never,,,
64873,arabic-know-2,3349390484,Never,,,
64874,arabic-know-2,3352243359,Never,,,
64875,arabic-know-2,3384448025,Never,,,
64876,arabic-know-2,3402877052,Regularly,,,arabic-176
64966,arabic-know-2,6614926534,Regularly,,,arabic-208
65056,arabic-know-2,6617710257,Never,,,
65146,arabic-know-2,6617981621,Never,,,
65237,arabic-know-2,6624216947,Never,,,
65327,arabic-know-2,6630597271,Never,,,
65417,arabic-know-2,6630778850,Never,,,
65507,arabic-know-2,6631251512,Never,,,
65619,arabic-know-2,6639859452,Never,,,
126425,arabic-know-2,13251454831,Never,,,
79008,yoruba-wink-1,6288765854,Never,,,
79009,yoruba-wink-1,6290729587,Never,,,
79010,yoruba-wink-1,6290945540,Never,,,
79011,yoruba-wink-1,6339487971,Never,,,
79012,yoruba-wink-1,6393946339,Never,,,
79013,yoruba-wink-1,6394061384,Never,,,
79014,yoruba-wink-1,6419144433,Never,,,
79015,yoruba-wink-1,6453281812,Never,,,
79016,yoruba-wink-1,6506304360,Never,,,
79555,yoruba-wink-1,7477034930,Never,,,
79019,yoruba-cough-1,6288765854,Never,,,
78496,yoruba-cough-1,6290729587,Regularly,,,yoruba-109
79020,yoruba-cough-1,6290945540,Never,,,
79021,yoruba-cough-1,6339487971,Never,,,
79022,yoruba-cough-1,6393946339,Never,,,
79023,yoruba-cough-1,6394061384,Never,,,
79024,yoruba-cough-1,6419144433,Never,,,
79025,yoruba-cough-1,6453281812,Never,,,
79026,yoruba-cough-1,6506304360,Never,,,
79556,yoruba-cough-1,7477034930,Never,,,
78497,yoruba-climb-1,6288765854,Marginally,"<SPAN STYLE= """" >The alternation is marginal as it only affects an example which expresses a possession.</SPAN>",,yoruba-111
79030,yoruba-climb-1,6290729587,Never,,,
79031,yoruba-climb-1,6290945540,Never,,,
79032,yoruba-climb-1,6339487971,Never,,,
79033,yoruba-climb-1,6393946339,Never,,,
79034,yoruba-climb-1,6394061384,Never,,,
79035,yoruba-climb-1,6419144433,Never,,,
79036,yoruba-climb-1,6453281812,Never,,,
79037,yoruba-climb-1,6506304360,Never,,,
79557,yoruba-climb-1,7477034930,Never,,,
79041,yoruba-run-1,6288765854,Never,,,
79042,yoruba-run-1,6290729587,Never,,,
79043,yoruba-run-1,6290945540,Never,,,
79044,yoruba-run-1,6339487971,Never,,,
79045,yoruba-run-1,6393946339,Never,,,
79046,yoruba-run-1,6394061384,Never,,,
79047,yoruba-run-1,6419144433,Never,,,
79048,yoruba-run-1,6453281812,Never,,,
79049,yoruba-run-1,6506304360,Never,,,
79558,yoruba-run-1,7477034930,Never,,,
79052,yoruba-sit-1,6288765854,Never,,,
79053,yoruba-sit-1,6290729587,Never,,,
79054,yoruba-sit-1,6290945540,Never,,,
79055,yoruba-sit-1,6339487971,Never,,,
79056,yoruba-sit-1,6393946339,Never,,,
79057,yoruba-sit-1,6394061384,Never,,,
79058,yoruba-sit-1,6419144433,Never,,,
79059,yoruba-sit-1,6453281812,Never,,,
79060,yoruba-sit-1,6506304360,Never,,,
79560,yoruba-sit-1,7477034930,Never,,,
79063,yoruba-jump-1,6288765854,Never,,,
79064,yoruba-jump-1,6290729587,Never,,,
79065,yoruba-jump-1,6290945540,Never,,,
79066,yoruba-jump-1,6339487971,Never,,,
79067,yoruba-jump-1,6393946339,Never,,,
79068,yoruba-jump-1,6394061384,Never,,,
79069,yoruba-jump-1,6419144433,Never,,,
79070,yoruba-jump-1,6453281812,Never,,,
79071,yoruba-jump-1,6506304360,Never,,,
79561,yoruba-jump-1,7477034930,Never,,,
65508,arabic-come-2-1,2781095107,Never,,,
65509,arabic-come-2-1,2781391228,Never,,,
65510,arabic-come-2-1,3262800485,Never,,,
65511,arabic-come-2-1,3289058347,Never,,,
65512,arabic-come-2-1,3289790961,Never,,,
65513,arabic-come-2-1,3290489336,Never,,,
65514,arabic-come-2-1,3290712069,Never,,,
65515,arabic-come-2-1,3333237087,Never,,,
65516,arabic-come-2-1,3333383573,Never,,,
65517,arabic-come-2-1,3333482214,Never,,,
65518,arabic-come-2-1,3343624048,Never,,,
65519,arabic-come-2-1,3349390484,Never,,,
65520,arabic-come-2-1,3352243359,Never,,,
65521,arabic-come-2-1,3384448025,Never,,,
65522,arabic-come-2-1,3402877052,Never,,,
65523,arabic-come-2-1,6614926534,Never,,,
65524,arabic-come-2-1,6617710257,Never,,,
65525,arabic-come-2-1,6617981621,Never,,,
65526,arabic-come-2-1,6624216947,Never,,,
65527,arabic-come-2-1,6630597271,Regularly,,,arabic-249
65528,arabic-come-2-1,6630778850,Never,,,
65529,arabic-come-2-1,6631251512,Never,,,
65620,arabic-come-2-1,6639859452,Regularly,,,arabic-247;arabic-255
126426,arabic-come-2-1,13251454831,Never,,,
79075,yoruba-sing-1,6288765854,Marginally,"<SPAN STYLE= """" >The alternation is marginal because it only occurs in a possessive construction.</SPAN>",,yoruba-182
79076,yoruba-sing-1,6290729587,Never,,,
79077,yoruba-sing-1,6290945540,Never,,,
79078,yoruba-sing-1,6339487971,Never,,,
79079,yoruba-sing-1,6393946339,Never,,,
79080,yoruba-sing-1,6394061384,Never,,,
79081,yoruba-sing-1,6419144433,Never,,,
79082,yoruba-sing-1,6453281812,Never,,,
79083,yoruba-sing-1,6506304360,Never,,,
79562,yoruba-sing-1,7477034930,Never,,,
79087,yoruba-go-1,6288765854,Never,,,
79088,yoruba-go-1,6290729587,Never,,,
79089,yoruba-go-1,6290945540,Never,,,
79090,yoruba-go-1,6339487971,Never,,,
79091,yoruba-go-1,6393946339,Never,,,
79092,yoruba-go-1,6394061384,Never,,,
79093,yoruba-go-1,6419144433,Never,,,
79094,yoruba-go-1,6453281812,Never,,,
79095,yoruba-go-1,6506304360,Never,,,
79563,yoruba-go-1,7477034930,Regularly,,,yoruba-178
79098,yoruba-leave-1,6288765854,Never,,,
79099,yoruba-leave-1,6290729587,Never,,,
79100,yoruba-leave-1,6290945540,Never,,,
79101,yoruba-leave-1,6339487971,Never,,,
79102,yoruba-leave-1,6393946339,Never,,,
79103,yoruba-leave-1,6394061384,Never,,,
79104,yoruba-leave-1,6419144433,Never,,,
79105,yoruba-leave-1,6453281812,Never,,,
79106,yoruba-leave-1,6506304360,Never,,,
79565,yoruba-leave-1,7477034930,Never,,,
79110,yoruba-live-1,6288765854,Never,,,
79111,yoruba-live-1,6290729587,Never,,,
79112,yoruba-live-1,6290945540,Never,,,
79113,yoruba-live-1,6339487971,Never,,,
79114,yoruba-live-1,6393946339,Never,,,
79115,yoruba-live-1,6394061384,Never,,,
79116,yoruba-live-1,6419144433,Never,,,
79117,yoruba-live-1,6453281812,Never,,,
79118,yoruba-live-1,6506304360,Never,,,
79566,yoruba-live-1,7477034930,Never,,,
79122,yoruba-laugh-1,6288765854,Never,,,
79123,yoruba-laugh-1,6290729587,Never,,,
79124,yoruba-laugh-1,6290945540,Never,,,
79125,yoruba-laugh-1,6339487971,Never,,,
79126,yoruba-laugh-1,6393946339,Never,,,
79127,yoruba-laugh-1,6394061384,Never,,,
79128,yoruba-laugh-1,6419144433,Never,,,
79129,yoruba-laugh-1,6453281812,Never,,,
79130,yoruba-laugh-1,6506304360,Never,,,
79567,yoruba-laugh-1,7477034930,Never,,,
79134,yoruba-scream-1,6288765854,Never,,,
79135,yoruba-scream-1,6290729587,Never,,,
79136,yoruba-scream-1,6290945540,Never,,,
79137,yoruba-scream-1,6339487971,Never,,,
79138,yoruba-scream-1,6393946339,Never,,,
79139,yoruba-scream-1,6394061384,Never,,,
79140,yoruba-scream-1,6419144433,Never,,,
79141,yoruba-scream-1,6453281812,Never,,,
79142,yoruba-scream-1,6506304360,Never,,,
79568,yoruba-scream-1,7477034930,Never,,,
79146,yoruba-feel-cold-1,6288765854,Never,,,
78498,yoruba-feel-cold-1,6290729587,Regularly,,,yoruba-126
79147,yoruba-feel-cold-1,6290945540,Never,,,
79148,yoruba-feel-cold-1,6339487971,Never,,,
79149,yoruba-feel-cold-1,6393946339,Never,,,
79150,yoruba-feel-cold-1,6394061384,Never,,,
79151,yoruba-feel-cold-1,6419144433,Never,,,
79152,yoruba-feel-cold-1,6453281812,Never,,,
79153,yoruba-feel-cold-1,6506304360,Never,,,
79569,yoruba-feel-cold-1,7477034930,Never,,,
79157,yoruba-die-1,6288765854,Never,,,
79158,yoruba-die-1,6290729587,Never,,,
79159,yoruba-die-1,6290945540,Never,,,
79160,yoruba-die-1,6339487971,Never,,,
79161,yoruba-die-1,6393946339,Never,,,
79162,yoruba-die-1,6394061384,Never,,,
79163,yoruba-die-1,6419144433,Never,,,
79164,yoruba-die-1,6453281812,Never,,,
79165,yoruba-die-1,6506304360,Never,,,
79570,yoruba-die-1,7477034930,Never,,,
79169,yoruba-play-1,6288765854,Never,,,
79170,yoruba-play-1,6290729587,Never,,,
79171,yoruba-play-1,6290945540,Never,,,
79172,yoruba-play-1,6339487971,Never,,,
79173,yoruba-play-1,6393946339,Never,,,
79174,yoruba-play-1,6394061384,Never,,,
79175,yoruba-play-1,6419144433,Never,,,
79176,yoruba-play-1,6453281812,Never,,,
79177,yoruba-play-1,6506304360,Never,,,
79571,yoruba-play-1,7477034930,Never,,,
79181,yoruba-be-sad-1,6288765854,Never,,,
78499,yoruba-be-sad-1,6290729587,Regularly,,,yoruba-130
79182,yoruba-be-sad-1,6290945540,Never,,,
79183,yoruba-be-sad-1,6339487971,Never,,,
79184,yoruba-be-sad-1,6393946339,Never,,,
79185,yoruba-be-sad-1,6394061384,Never,,,
79186,yoruba-be-sad-1,6419144433,Never,,,
79187,yoruba-be-sad-1,6453281812,Never,,,
79188,yoruba-be-sad-1,6506304360,Never,,,
79572,yoruba-be-sad-1,7477034930,Never,,,
79192,yoruba-be-hungry-1,6288765854,Never,,,
78500,yoruba-be-hungry-1,6290729587,Regularly,,,yoruba-132
79193,yoruba-be-hungry-1,6290945540,Never,,,
79194,yoruba-be-hungry-1,6339487971,Never,,,
79195,yoruba-be-hungry-1,6393946339,Never,,,
79196,yoruba-be-hungry-1,6394061384,Never,,,
79197,yoruba-be-hungry-1,6419144433,Never,,,
79198,yoruba-be-hungry-1,6453281812,Never,,,
79199,yoruba-be-hungry-1,6506304360,Never,,,
79573,yoruba-be-hungry-1,7477034930,Never,,,
79203,yoruba-roll-1,6288765854,Never,,,
79204,yoruba-roll-1,6290729587,Never,,,
79205,yoruba-roll-1,6290945540,Never,,,
79575,yoruba-roll-1,6339487971,Never,,,
79206,yoruba-roll-1,6393946339,Never,,,
79207,yoruba-roll-1,6394061384,Never,,,
79208,yoruba-roll-1,6419144433,Never,,,
79209,yoruba-roll-1,6453281812,Never,,,
79210,yoruba-roll-1,6506304360,Never,,,
79574,yoruba-roll-1,7477034930,Never,,,
79214,yoruba-sink-1,6288765854,Never,,,
79215,yoruba-sink-1,6290729587,Never,,,
79216,yoruba-sink-1,6290945540,Never,,,
79217,yoruba-sink-1,6339487971,Never,,,
79218,yoruba-sink-1,6393946339,Never,,,
79219,yoruba-sink-1,6394061384,Never,,,
79220,yoruba-sink-1,6419144433,Never,,,
79221,yoruba-sink-1,6453281812,Never,,,
79222,yoruba-sink-1,6506304360,Never,,,
79576,yoruba-sink-1,7477034930,Never,,,
79226,yoruba-burn-1,6288765854,Never,,,
79227,yoruba-burn-1,6290729587,Never,,,
79228,yoruba-burn-1,6290945540,Never,,,
79229,yoruba-burn-1,6339487971,Never,,,
79230,yoruba-burn-1,6393946339,Never,,,
79231,yoruba-burn-1,6394061384,Never,,,
79232,yoruba-burn-1,6419144433,Never,,,
79233,yoruba-burn-1,6453281812,Never,,,
79234,yoruba-burn-1,6506304360,Never,,,
79577,yoruba-burn-1,7477034930,Never,,,
65621,arabic-leave-2,2781095107,Never,,,
65622,arabic-leave-2,2781391228,Never,,,
65623,arabic-leave-2,3262800485,Never,,,
65624,arabic-leave-2,3289058347,Never,,,
65625,arabic-leave-2,3289790961,Never,,,
65626,arabic-leave-2,3290489336,Never,,,
65627,arabic-leave-2,3290712069,Never,,,
65628,arabic-leave-2,3333237087,Never,,,
65629,arabic-leave-2,3333383573,Never,,,
65630,arabic-leave-2,3333482214,Never,,,
65631,arabic-leave-2,3343624048,Never,,,
65632,arabic-leave-2,3349390484,Never,,,
65633,arabic-leave-2,3352243359,Never,,,
65634,arabic-leave-2,3384448025,Never,,,
65635,arabic-leave-2,3402877052,Never,,,
65636,arabic-leave-2,6614926534,Never,,,
65637,arabic-leave-2,6617710257,Never,,,
65638,arabic-leave-2,6617981621,Never,,,
65639,arabic-leave-2,6624216947,Never,,,
65640,arabic-leave-2,6630597271,Never,,,
65641,arabic-leave-2,6630778850,Never,,,
65642,arabic-leave-2,6631251512,Never,,,
65643,arabic-leave-2,6639859452,Never,,,
126427,arabic-leave-2,13251454831,Never,,,
79237,yoruba-be-dry-1,6288765854,Never,,,
79238,yoruba-be-dry-1,6290729587,Never,,,
79239,yoruba-be-dry-1,6290945540,Never,,,
79240,yoruba-be-dry-1,6339487971,Never,,,
79241,yoruba-be-dry-1,6393946339,Never,,,
79242,yoruba-be-dry-1,6394061384,Never,,,
79243,yoruba-be-dry-1,6419144433,Never,,,
79244,yoruba-be-dry-1,6453281812,Never,,,
